Index,Lead_2
417,0.47544566544566547
418,0.4633699633699634
419,0.45522588522588525
420,0.4482051282051282
421,0.4423076923076923
422,0.4336019536019536
423,0.4293894993894994
424,0.42995115995115996
425,0.4274236874236874
426,0.4274236874236874
427,0.4251770451770452
428,0.426019536019536
429,0.4263003663003663
430,0.4229304029304029
431,0.4206837606837607
432,0.420964590964591
433,0.41956043956043954
434,0.41984126984126985
435,0.4173137973137973
436,0.4178754578754579
437,0.41843711843711845
438,0.4150671550671551
439,0.41675213675213674
440,0.418998778998779
441,0.4201221001221001
442,0.42264957264957265
443,0.42264957264957265
444,0.4234920634920635
445,0.426019536019536
446,0.42573870573870576
447,0.4316361416361416
448,0.4302319902319902
449,0.43135531135531135
450,0.4336019536019536
451,0.4316361416361416
452,0.4305128205128205
453,0.4288278388278388
454,0.4274236874236874
455,0.4263003663003663
456,0.4232112332112332
457,0.4223687423687424
458,0.4215262515262515
459,0.4201221001221001
460,0.4218070818070818
461,0.4375335775335775
462,0.48752136752136754
463,0.5585714285714286
464,0.6256898656898657
465,0.6515262515262515
466,0.5734554334554335
467,0.4232112332112332
468,0.28167277167277166
469,0.20865689865689865
470,0.23533577533577535
471,0.3035775335775336
472,0.36367521367521366
473,0.3970940170940171
474,0.4108547008547008
475,0.4178754578754579
476,0.42405372405372405
477,0.4234920634920635
478,0.4229304029304029
479,0.4234920634920635
480,0.42714285714285716
481,0.4234920634920635
482,0.4246153846153846
483,0.4263003663003663
484,0.4274236874236874
485,0.4274236874236874
486,0.4324786324786325
487,0.4347252747252747
488,0.43865689865689866
489,0.4409035409035409
490,0.4397802197802198
491,0.443992673992674
492,0.44708180708180706
493,0.44623931623931623
494,0.4453968253968254
495,0.44652014652014654
496,0.44736263736263737
497,0.44483516483516483
498,0.44652014652014654
499,0.4482051282051282
500,0.44764346764346763
501,0.44876678876678877
502,0.4524175824175824
503,0.45522588522588525
504,0.45578754578754577
505,0.4560683760683761
506,0.4611233211233211
507,0.4644932844932845
508,0.4698290598290598
509,0.46870573870573873
510,0.47404151404151407
511,0.4776923076923077
512,0.4841514041514042
513,0.48724053724053723
514,0.49117216117216117
515,0.4995970695970696
516,0.5046520146520147
517,0.5068986568986569
518,0.5139194139194139
519,0.5133577533577534
520,0.5147619047619048
521,0.511953601953602
522,0.5068986568986569
523,0.49903540903540905
524,0.4908913308913309
525,0.4819047619047619
526,0.47516483516483515
527,0.46870573870573873
528,0.4656166056166056
529,0.45663003663003665
530,0.45157509157509157
531,0.44792429792429794
532,0.44792429792429794
533,0.4468009768009768
534,0.445958485958486
535,0.4453968253968254
536,0.4431501831501832
537,0.43865689865689866
538,0.43725274725274726
539,0.4333211233211233
540,0.435006105006105
541,0.42967032967032964
542,0.4251770451770452
543,0.42826617826617824
544,0.4248962148962149
545,0.4274236874236874
546,0.4288278388278388
547,0.4265811965811966
548,0.4265811965811966
549,0.4229304029304029
550,0.4220879120879121
551,0.42124542124542125
552,0.4223687423687424
553,0.4220879120879121
554,0.42264957264957265
555,0.42573870573870576
556,0.42573870573870576
557,0.4220879120879121
558,0.4229304029304029
559,0.4229304029304029
560,0.4204029304029304
561,0.4220879120879121
562,0.4206837606837607
563,0.4215262515262515
564,0.4229304029304029
565,0.42433455433455436
566,0.42264957264957265
567,0.427985347985348
568,0.42714285714285716
569,0.42714285714285716
570,0.4251770451770452
571,0.4229304029304029
572,0.427985347985348
573,0.4321978021978022
574,0.4324786324786325
575,0.4336019536019536
576,0.43697191697191695
577,0.43725274725274726
578,0.43921855921855923
579,0.4389377289377289
580,0.44202686202686203
581,0.44062271062271063
582,0.43865689865689866
583,0.4375335775335775
584,0.43837606837606835
585,0.435006105006105
586,0.43865689865689866
587,0.43641025641025644
588,0.43584859584859587
589,0.43781440781440784
590,0.43584859584859587
591,0.4336019536019536
592,0.4361294261294261
593,0.43416361416361415
594,0.435006105006105
595,0.4302319902319902
596,0.4288278388278388
597,0.42770451770451773
598,0.4310744810744811
599,0.4305128205128205
600,0.4307936507936508
601,0.4316361416361416
